Id,PostTypeId,OwnerUserId
2508980,1,287316
2509598,2,282912
2509669,1,165780
2514169,1,84539
2514270,1,33311
2514463,1,139357
2515070,2,13508
2518766,2,168762
2519079,1,302058
2519226,2,150327
2519263,1,300807
2521231,1,194982
2522419,1,106528
2527347,1,279776
2528024,1,303008
2529999,1,300414
2532110,2,66516
2534625,2,279395
2536307,1,78374
2542615,1,304755
2545842,1,304701
2546509,2,23630
2550174,1,304268
2551125,1,233572
2552253,1,214639
2553755,2,8815
2553757,2,70604
2554524,2,17034
2555094,1,207341
2556108,1,131427
2556495,1,237858
2560197,1,197229
2563080,2,270591
2563364,2,2766176
2568668,1,7734
2570647,2,184600
2571294,1,151413
2572439,1,308434
2573809,1,308604
2575240,1,125884
2577174,1,285587
2583310,2,87698
2583473,2,161161
2587367,1,59528
2588480,2,149170
2589851,1,198729
2592511,1,143979
2594279,2,168493
2596692,1,
2596714,1,56974
2596835,2,129190
2600092,1,80111
2604033,1,139096
2604565,1,312426
2607856,1,260002
2612648,1,275674
2613342,2,210114
2614046,2,64174
2617149,1,239522
2624958,2,227171
2632677,1,138023
2634481,1,316088
2635233,2,304185
2637723,1,316535
2638413,1,249871
2639036,2,82320
2639565,1,298139
2642781,1,317158
2644604,1,132138
2647117,1,315653
2649194,1,95245
2651028,2,128421
2652634,1,282936
2657454,1,239527
2657774,1,
2660634,2,175421
2660664,2,14606
2665454,1,251685
2668456,2,53114
2670182,1,320681
2671582,1,212443
2671799,2,20654
2673686,1,274359
2678215,1,321655
2680572,2,
2685120,1,237268
2687522,1,268530
2694106,1,125491
2694411,1,172131
2697329,1,299257
2697898,1,205814
2698331,1,237934
2706537,2,69083
2709619,2,26428
2711132,2,22368
2718352,2,287586
2727557,2,105937
2730334,2,17034
2731560,2,54746
2733919,2,328397
2737074,1,324381
2740991,2,329301
2742300,1,125148
2743663,2,227140
2745214,1,325543
2750408,2,82959
2753050,1,252593
2753382,1,312975
2754638,1,330942
2756958,1,191997
2757941,2,282912
2763519,2,17034
2765482,1,247038
2768256,2,47161
2772703,2,10320
2775514,1,333707
2775724,1,80274
2778101,2,64904
2778313,1,130288
2781263,2,17772
2781847,1,97736
2784890,1,312414
2787533,2,44269
2788194,1,315594
2792388,1,124069
2792650,1,
2796700,1,336509
2796966,1,166067
2799123,1,241996
2799331,1,252289
2800469,1,227848
2800524,2,157247
2801359,2,336940
2802194,1,337195
2804320,1,230884
2806371,2,276052
2813505,1,255391
2815086,1,338813
2816454,2,241590
2816782,2,149392
2818326,2,108147
2818776,2,17034
2819992,2,193653
2820351,1,337422
2820759,2,127480
2824965,1,299077
2825203,1,238779
2825867,2,24995
2827080,1,311017
2827166,1,285780
2827485,2,244297
2828121,2,208339
2829203,1,268349
2829682,2,42585
2831190,1,69742
2832108,1,327522
2832919,2,83075
2835146,1,341348
2836433,2,18936
2840849,2,227426
2841624,2,
2843275,2,60761
2843443,2,106244
2844245,1,185840
2844704,2,165737
2845459,1,325727
2846368,2,2988
2847595,1,
2847854,1,230237
2850911,1,343255
2859062,1,342307
2860879,1,117647
2861413,2,219743
2861697,2,1942
2864415,1,339020
2870231,2,110865
2871678,2,9204
2872120,1,249699
2872574,2,274359
2876888,1,156796
2878432,1,259764
2879450,1,322012
2879820,1,132296
2879956,1,328518
2881134,1,243896
2884863,1,88409
2889974,1,20047
2890820,1,161462
2892250,1,309240
2893316,2,196211
2894990,2,306140
2897465,1,223596
2898354,2,177525
2899319,2,309308
2908768,2,245626
2910366,2,258453
2910946,1,174621
2912025,1,215571
2912310,1,346953
2912614,2,124303
2914664,1,255875
2915422,2,266
2917117,1,351425
2921868,2,17034
2922923,2,12870
2922942,1,344351
2926286,2,17862
2931226,1,326686
2937280,2,44729
2939671,1,343818
2943673,1,200145
2946183,1,38238
2949745,2,17034
2951981,1,164230
2954585,1,35634
2956077,2,354067
2962914,2,134633
2967338,1,357634
2970842,2,268530
2971112,1,161161
2977202,1,23487
2980050,2,193688
2981338,2,359307
2982748,1,84131
2985580,1,358438
2990626,2,358679
2990821,2,349909
2990847,1,352123
2995238,1,261564
2995480,2,88597
2997301,1,309358
2998451,2,115145
2998713,1,361528
3000419,2,1968
3000683,2,22656
3000930,2,24761
3003334,2,224239
3003429,1,362097
3004981,1,362305
3007915,2,17034
3008472,2,301883
3010012,1,352821
3011269,2,4725
3020692,1,358122
3023666,2,179910
3025800,2,356694
3026405,1,17034
3028277,2,365119
3031610,1,418729
3032994,2,115145
3033424,1,246980
3033988,1,168659
3041089,2,50225
3042719,1,366921
3045043,2,222170
3046645,2,340799
3052779,1,368192
3054777,1,355682
3057946,1,367878
3059872,2,151019
3062220,1,364689
3065661,2,49942
3067586,1,355393
3069928,1,
3072630,1,370276
3078245,1,194982
3078784,2,179984
3081815,1,213586
3082719,1,84017
3083094,2,188271
3083134,1,107969
3083209,2,339676
3086257,1,372322
3087651,1,370639
3087823,1,309399
3087975,1,246114
3088474,2,151292
3091306,1,339038
3093205,1,275218
3094316,2,263693
3094925,1,373332
3095731,2,15861
3102250,1,374291
3103227,1,374398
3108201,1,206730
3109991,1,381293
3113134,1,328575
3113603,1,43222
3114048,2,23283
3115453,2,225211
3121587,1,137348
3124173,1,352837
3126639,1,377290
3126696,1,377297
3127516,1,377392
3127841,2,90011
3128139,2,96100
3128364,1,364971
3130311,1,13713
3133609,2,126562
3135366,2,190597
3135423,2,74144
3136550,2,73681
3147945,2,59532
3148329,1,379857
3148712,1,143589
3151050,2,5987
3152099,1,338436
3153538,1,
3157395,2,19068
3159997,2,283342
3160221,1,381326
3162287,2,1502059
3167115,1,382027
3173599,2,266804
3183433,1,372066
3183787,1,384193
3184204,2,152422
3184600,2,383578
3185201,2,82592
3200706,1,362162
3200886,2,16007
3204348,2,370483
3206347,1,446303
3207849,2,208809
3208903,2,3474
3209419,1,381965
3210361,1,348632
3215991,2,73226
3216934,1,105084
3217271,2,113716
3217628,1,272501
3218923,2,314028
3219767,2,378024
3220613,1,279147
3221839,2,16007
3222122,1,338926
3226050,1,380291
3226656,1,389272
3226975,1,32043
3227285,2,331508
3227413,1,389353
3228762,2,386654
3230241,2,166955
3236432,1,388341
3239838,2,197788
3241105,1,270847
3242955,1,
3244739,1,327402
3245689,1,391499
3247303,2,257067
3248361,1,269246
3248729,1,316469
3251914,1,374598
3253172,1,145574
3253654,1,385335
3255075,1,292605
3259090,2,197011
3262767,1,392777
3264159,1,393750
3264346,2,146325
3264398,1,393796
3265364,1,393550
3265658,2,13279
3267738,1,466534
3268174,1,392879
3271537,1,391499
3271911,1,354192
3273252,2,60724
3273301,1,356778
3274144,1,9360
3274677,1,395021
3275211,1,43907
3277389,1,395356
3279145,1,
3281355,1,393908
3282124,2,204847
3284136,2,149808
3285346,1,396223
3293536,2,243782
3294581,1,343395
3294899,2,141555
3298020,1,393868
3298574,2,357234
3299330,1,372030
3301220,1,303188
3305505,1,395118
3305868,1,375958
3307470,1,398915
3310879,2,84704
3312504,1,370287
3315542,1,305637
3317147,2,128334
3317437,1,352898
3317967,1,256825
3325574,1,243873
3326672,1,401214
3327679,2,251153
3331805,1,381699
3334876,2,31158
3340781,1,380019
3342626,1,224653
3342648,2,112407
3343073,1,2536291
3343221,1,391531
3346055,2,403671
3346644,2,376409
3346696,1,117700
3347717,1,385680
3349152,1,144734
3350220,2,379693
3355477,1,358749
3357014,1,340628
3359232,2,388520
3359349,1,57106
3362595,2,379693
3363669,2,347934
3365723,1,299990
3366471,2,12950
3367430,1,238948
3367457,1,212469
3368618,1,389330
3372707,1,208138
3374427,1,407027
3375046,1,407093
3375201,1,407046
3376646,1,91970
3377166,2,94155
3378995,1,398034
3379241,2,260528
3379730,2,340355
3380287,2,105929
3381050,1,407807
3382771,1,395701
3383314,1,151382
3384634,1,408253
3385608,2,7872
3385753,1,169477
3389007,2,115145
3390266,1,408897
3391373,1,402432
3391948,1,399584
3392419,1,409123
3395014,2,324584
3396669,1,767920
3399217,1,409976
3399948,1,408705
3402667,1,101090
3407012,1,227426
3407133,1,849669
3408353,2,6819
3408375,2,383402
3414569,1,362445
3414589,1,317244
3419267,1,218183
3419649,1,268349
3419785,1,218183
3422054,1,193718
3422173,2,46991
3425452,1,413235
3431879,1,280109
3432295,1,295189
3432654,2,73681
3433172,1,409230
3434505,2,4725
3436091,2,328501
3437219,1,142239
3437921,1,412719
3438833,1,237681
3440177,1,182959
3442496,1,415347
3443881,1,340851
3444294,1,43846
3449551,2,104349
3449784,2,113716
3449868,1,171350
3453301,2,404854
3453592,1,416641
3455885,1,379693
3460563,1,117700
3461462,2,190597
3461893,1,382663
3462365,1,246329
3462645,1,410368
3465403,2,168225
3466351,1,403489
3466391,2,138255
3467099,1,373455
3467810,1,393897
3468027,1,402011
3468421,1,418486
3470781,1,417316
3471571,1,117424
3472371,2,100754
3478531,2,180493
3479783,1,317960
3480882,1,307797
3481554,1,398749
3485962,1,374436
3488514,1,418304
3495511,1,417590
3497982,1,411256
3498421,1,9382
3499103,2,298575
3504834,1,275119
3506113,1,401995
3506396,2,387076
3508242,1,417882
3511179,1,377775
3511272,1,378917
3512258,1,31671
3512721,1,112696
3515108,1,324007
3516294,1,272501
3518011,2,383402
3518462,1,424617
3519716,2,461582
3519798,1,401995
3521605,1,
3522849,1,14877
3525276,2,334519
3525682,1,425687
3527727,2,425714
3529752,1,426188
3534107,1,35247
3540171,1,427448
3542243,1,252591
3542370,2,
3546590,2,407938
3547492,1,412906
3547587,1,23368
3547758,1,228014
3548701,1,276712
3555176,1,383148
3556287,2,151019
3557525,2,252000
3558949,1,429824
3560564,1,429979
3561788,2,106224
3564153,1,426795
3565130,2,304849
3568411,1,117700
3568595,1,431006
3572480,1,431504
3572559,2,193467
3573603,2,74314
3573768,1,248066
3575705,2,4725
3576305,1,112451
3579918,1,228031
3583125,1,430803
3583851,2,32649
3584421,2,36305
3586023,1,110800
3589363,2,330565
3593552,1,1425147
3595438,1,206857
3595952,2,110204
3596354,2,17034
3596748,2,32649
3597282,2,34397
3597349,1,209824
3602857,2,66692
3604419,1,400648
3606679,1,435645
3609114,2,99024
3609430,1,415945
3611962,1,436244
3614048,1,436477
3615047,1,226937
3615712,2,182971
3615951,1,45241
3617934,1,416453
3618993,1,426092
3619583,1,437086
3622366,2,5243
3626146,1,284700
3627308,2,302677
3630969,1,196561
3632923,1,408111
3635136,1,112477
3636214,2,31158
3636849,1,284811
3638034,2,14250
3644566,2,17034
3646699,1,418729
3647776,1,440206
3650102,2,407697
3653138,1,374436
3655317,1,374436
3655862,1,422669
3656918,1,385387
3657377,1,435558
3661239,2,100754
3662119,1,417803
3665150,2,13322
3665762,2,7872
3667784,1,395126
3671156,1,423940
3673265,1,442989
3673267,1,401995
3674520,2,
3674684,1,699226
3682193,2,153285
3683929,1,444255
3684010,1,437655
3690631,2,893
3692621,2,70393
3694168,2,207421
3696267,2,33225
3696268,1,435224
3696581,2,17034
3697736,2,356451
3698165,2,379693
3699458,1,79980
3700195,1,371686
3708461,1,312115
3711217,1,12424
3713533,2,16007
3714418,1,
3714422,1,770022
3716373,1,448226
3717706,1,445442
3718376,1,384204
3718837,2,25324
3719097,2,100988
3719378,2,448597
3719681,2,60281
3720575,1,368440
3721572,1,429709
3722971,1,438035
3724281,2,428789
3724644,2,179104
3725245,2,187291
3725704,1,449358
3726039,2,417057
3726734,1,451506
3728347,2,276052
3732105,1,136666
3735438,2,189636
3738490,1,190887
3740942,2,376728
3741285,1,451322
3741440,1,451347
3742981,2,161898
3743166,1,451564
3743369,1,374436
3744933,2,149206
3746615,1,184600
3747304,1,408236
3751272,2,80136
3751546,2,100894
3753626,1,12243
3753869,1,272501
3754253,1,453038
3755180,1,
3758460,1,382798
3761211,1,321015
3761251,1,266218
3762945,1,429567
3763273,1,
3763761,2,453002
3764782,1,
3766555,1,413798
3768371,2,116249
3771704,1,
3771708,1,449902
3772033,2,85348
3772155,2,57611
3774955,2,181569
3775759,1,76456
3778144,1,418225
3779710,1,456325
3780773,1,282343
3785688,1,457085
3786316,1,84201
3787237,1,147019
3792286,2,84270
3792348,1,447191
3794171,1,2361
3794713,2,118150
3798139,1,441720
3798157,2,195482
3798985,1,458831
3803153,1,57428
3803690,1,456325
3807336,1,459884
3809398,1,
3810023,1,236501
3816117,1,400314
3818564,1,
3825409,1,190803
3825505,1,113124
3827246,1,268822
3827701,1,168179
3828611,1,320057
3831947,2,17034
3835192,1,423105
3835355,2,186636
3840657,1,163080
3843179,1,464145
3844206,1,
3845243,2,893
3845438,1,200449
3846767,1,65917
3848187,1,374436
3851175,2,1583
3851752,2,225757
3854144,2,60281
3855588,2,321468
3855824,2,17034
3856737,1,465986
3857874,1,442681
3858087,1,466104
3859946,1,466323
3861602,1,321172
3861833,1,405514
3862858,2,53897
3864997,2,398060
3865201,1,471112
3866261,1,224988
3866673,2,118160
3867616,2,60761
3872526,1,463733
3873097,1,68571
3873766,1,457020
3876739,2,128165
3877675,1,383148
3879860,1,448839
3880576,1,423620
3881694,1,469070
3882438,1,44269
3885937,1,468487
3890175,2,470194
3891248,2,442580
3892418,1,352860
3893891,2,19405
3893951,1,
3894721,1,243453
3899257,1,
3902233,1,69514
3902741,2,321360
3902898,1,403912
3903477,1,274606
3903661,2,92313
3905366,1,243480
3908812,1,346613
3911322,1,
3916853,2,19068
3917250,1,121646
3917856,2,355230
3919291,1,383148
3919311,1,469935
3919329,1,473867
3920025,2,13005
3920046,1,471255
3920524,1,
3920822,2,15245
3921111,1,14731
3922482,1,34768
3922577,1,
3924496,2,351385
3924746,1,368975
3925381,1,474687
3928473,1,
3929810,2,
3930210,1,130028
3930249,2,440355
3930378,2,
3930403,1,475364
3930532,2,
3930978,1,384443
3931775,1,475566
3932756,1,428390
3934551,1,267929
3938420,1,139064
3939821,1,463775
3944507,2,477157
3946238,2,341251
3946353,1,
3947594,1,168179
3949310,1,350351
3951488,1,
3952590,1,
3955601,1,265767
3957284,1,479065
3957682,1,471927
3964138,1,
3964889,2,47773
3964926,1,474010
3966606,1,13440
3969963,1,58482
3970308,2,471559
3971891,2,
3971968,2,
3972234,2,
3972479,2,91729
3972548,1,469935
3975293,1,828234
3975507,1,183527
3976184,1,223992
3985064,1,15069
3988011,1,288774
3989819,2,30461
3991383,2,186636
3992105,1,479756
3992617,1,190588
3996930,2,24894
3998928,1,486851
4001707,1,408992
4002159,1,
4002233,1,427484
4003055,2,32649
4005041,1,463045
4006193,2,
4007752,1,485513
4008705,1,374436
4011137,2,123429
4012167,1,97754
4013792,1,486309
4014070,2,484989
4016022,2,52626
4016715,1,402011
4017034,1,279776
4021165,2,42346
4023354,1,258482
4028159,1,
4028440,2,456188
4029564,2,
4029627,1,
4034707,1,97382
4035890,2,429063
4038095,1,1272852
4039848,1,
4040138,2,
4051492,1,491223
4055828,1,234670
4058312,2,453995
4058753,2,19068
4061247,1,492487
4062752,1,225262
4062931,2,319403
4063378,1,68571
4063683,1,374436
4064945,2,93623
4065077,1,493006
4066639,2,183181
4070010,2,254528
4071068,1,245552
4073370,1,256761
4074108,2,189950
4076009,1,297051
4082609,1,495328
4083417,2,13
4083644,1,
4084322,1,495511
4085050,1,495638
4086767,1,495866
4091806,1,102292
4092081,1,
4093159,1,496405
4093187,1,
4093377,1,496698
4093660,2,42769
4094029,2,479989
4095486,1,497022
4095940,1,17911
4097896,1,482138
4102803,2,70393
4103415,1,230431
4104464,1,17447
4104915,1,481329
4105451,2,9990
4106596,1,460407
4106996,1,157762
4110322,1,498651
4110743,2,107862
4110858,2,
4113299,1,341878
4113309,2,464709
4113479,1,
4114454,1,394242
4116242,1,403965
4117555,1,51649
4119732,1,374436
4120431,2,343633
4120542,1,200783
4121863,1,444569
4124624,1,45963
4124638,1,463045
4128590,2,305552
4130280,1,501433
4131662,1,18749
4134464,1,20198
4135317,1,
4135569,1,187752
4137706,2,235015
4139959,1,493006
4141154,2,254528
4141968,2,
4144895,1,442036
4147847,1,173718
4147979,1,503639
4152986,2,279627
4154487,2,100516
4155873,1,206403
4158447,2,50476
4159844,1,117700
4160857,1,505238
4161721,1,
4161888,1,505338
4164208,1,505686
4165014,2,208809
4165245,2,116249
4169605,1,
4170262,2,506404
4175590,1,486558
4175878,1,333255
4176487,2,280598
4180515,1,374436
4184787,1,216636
4185494,1,297051
4187038,1,502238
4187907,1,65843
4192624,1,408397
4194530,1,487253
4196201,1,500638
4196579,2,412770
4196882,1,265306
4197096,1,509845
4198395,1,208080
4199442,1,353278
4204250,1,126529
4205312,1,179855
4205844,1,183181
4206149,1,2535
4207223,2,151292
4210815,1,374436
4213711,1,112477
4214114,1,216517
4215425,2,111432
4216605,1,484304
4217052,2,143305
4221420,1,512958
4224124,1,478144
4226094,2,19465
4230054,1,514059
4231032,1,62642
4231327,1,565338
4233385,1,1377781
4235240,2,151292
4236653,1,
4236697,2,192705
4238433,1,1267363
4240249,1,
4240534,1,
4247897,1,395311
4248233,1,221846
4250009,1,509845
4250925,1,364914
4255201,2,260990
4261772,1,1879915
4263138,2,205930
4264807,1,507860
4265356,1,518379
4269454,2,363881
4270274,1,
4271144,1,144833
4275107,2,64555
4278196,2,288222
4279311,1,221846
4281066,1,374436
4284496,2,301897
4285118,1,429167
4285745,1,472221
4287792,2,16007
4289207,2,338803
4293330,2,
4298056,1,68571
4300246,1,
4300545,2,318749
4301557,1,472221
4302900,1,523771
4303058,2,113195
4303590,1,433794
4306596,2,321468
4307467,1,375422
4310936,1,441016
4312783,1,
4321049,2,220819
4324159,1,427155
4335292,2,255756
4336777,2,456188
4337562,1,493389
4338398,1,527022
4338821,1,500061
4339268,2,505154
4339271,1,
4339607,2,341251
4340793,1,341611
4341113,1,523256
4342558,2,32649
4343479,1,478236
4346071,2,428790
4348241,1,447880
4348533,1,324243
4348973,1,526647
4350738,1,529995
4350945,2,73226
4351068,2,171436
4354189,2,89806
4355997,1,13202
4357923,1,530955
4359927,2,60761
4360878,1,530056
4361919,2,467390
4364690,1,532012
4365769,1,532174
4365854,1,515662
4366548,1,517551
4368881,1,270531
4370131,1,25020
4376765,1,2671514
4378142,2,322479
4381804,1,533617
4386894,1,534809
4387762,2,250832
4388948,2,
4389565,1,319611
4391021,1,519521
4393176,1,535694
4393476,1,487952
4394827,1,334966
4394980,2,535922
4395204,1,
4396656,2,397268
4398402,1,102901
4404722,1,471812
4405541,2,136829
4406705,1,537403
4407335,2,370286
4409372,1,68571
4409911,1,310429
4409950,1,187100
4411187,1,536764
4413150,2,68015
4413290,2,3474
4415432,1,538669
4418757,2,511601
4419555,1,539232
4420747,1,
4421319,2,243614
4421393,1,537786
4422053,2,
4422580,1,365488
4424925,1,321946
4426062,1,343845
4432566,1,28045
4433625,2,121493
4435579,2,103167
4436895,1,541622
4438298,1,541815
4441180,2,293147
4443374,2,105929
4444239,2,171206
4448656,1,543166
4449838,2,534406
4450651,1,533854
4450806,2,543168
4451541,1,538434
4453801,1,261432
4455774,1,
4456603,1,544963
4465577,1,410636
4467047,1,546617
4469770,1,176541
4472067,2,2548
4472910,2,131410
4476407,1,
4477638,1,453735
4478690,2,343607
4479703,2,522444
4480353,1,
4481189,1,456460
4482981,2,375722
4483991,1,330776
4485946,1,315625
4487938,1,548371
4488567,1,1183252
4488969,1,124110
4494258,2,4879
4496058,1,549442
4498739,1,335449
4500762,1,370116
4500864,1,513546
4503135,1,
4504969,1,425245
4508401,2,464566
4509437,1,551207
4510597,2,316343
4513586,1,551068
4516954,1,112934
4518872,2,230431
4523604,1,543570
4524698,1,
4529109,2,103727
4530706,1,553869
4530871,1,118110
4531681,1,494187
4531823,2,276052
4535075,2,
4535770,1,382200
4538293,2,227665
4540323,2,55159
4540690,1,
4541484,1,
4542883,1,
4542895,1,553104
4543043,2,
4543185,1,2341
4543611,2,166013
4544241,2,249878
4547426,2,150412
4547628,2,145190
4549173,1,556396
4549509,1,137128
4549880,2,301883
4550131,1,337128
4550513,1,408070
4550579,1,194735
4552591,1,521070
4557468,1,554786
4558334,2,385950
4558356,1,554786
4558622,2,480850
4558802,2,453596
4559367,1,313141
4560035,2,236222
4560288,1,160245
4560491,2,281028
4561210,1,347137
4561423,2,508601
4561842,2,85421
4565957,2,118094
4568662,2,146821
4569771,2,277176
4572811,1,
4575789,1,556479
4577799,2,134725
4578149,1,168621
4579036,1,233028
4581536,1,312907
4584185,2,173077
4585750,2,321697
4586886,1,557358
4586902,1,400440
4588605,2,116639
4588716,1,561825
4589433,2,332565
4589478,2,76123
4590852,1,435615
4594262,2,559745
4597839,1,499417
4599153,1,357320
4599848,2,563324
4600448,1,144695
4600501,1,563292
4600648,1,562123
4601192,2,365738
4601332,1,544379
4604139,1,236255
4607545,2,47886
4609565,2,1322401
4610741,1,444282
4611958,1,564979
4612075,1,
4612720,1,486443
4613050,1,484290
4613551,1,457445
4618739,1,114100
4620236,1,461736
4624994,1,64555
4625358,2,415784
4629487,1,567383
4631750,1,468327
4634714,1,555600
4635172,1,544963
