Id,UserId,Reputation,New,Low-Reputed,Established,Trusted,RollbackByOwner,,EditPrevilege,
1345849,151706,85,0,1,0,0,1,,0,
1351247,164148,203,0,1,0,0,1,,0,
1353443,13302,559487,0,0,0,1,1,,1,
1354517,12855,9056,0,0,1,0,1,,1,
1360124,5812,10690,0,0,1,0,1,,1,
1361340,4418,22393,0,0,0,1,1,,1,
1364363,89872,8156,0,0,1,0,1,,1,
1364721,26327,2292,0,0,1,0,1,,1,
1368608,102441,19249,0,0,1,0,1,,1,
1369489,117700,10433,0,0,1,0,1,,1,
1370297,7740,4792,0,0,1,0,1,,1,
1374914,168047,23,0,1,0,0,1,,0,
1381747,34596,2381,0,0,1,0,1,,1,
1385843,103532,5261,0,0,1,0,1,,1,
1387726,8946,47881,0,0,0,1,1,,1,
1390202,70353,2305,0,0,1,0,1,,1,
1393316,145754,1309,0,0,1,0,1,,0,
1393447,131231,492,0,1,0,0,1,,0,
1399033,33584,617,0,1,0,0,1,,0,
1406184,64734,523,0,1,0,0,1,,0,
1408261,161094,766,0,1,0,0,1,,0,
1408476,136829,24177,0,0,0,1,1,,1,
1409374,149530,646,0,1,0,0,1,,0,
1410144,171991,19,0,1,0,0,1,,0,
1411978,118133,12661,0,0,1,0,1,,1,
1429709,451475,49131,0,0,0,1,1,,1,
1430318,23553,484,0,1,0,0,1,,0,
1434059,169034,41,0,1,0,0,1,,0,
1434079,136279,121,0,1,0,0,1,,0,
1435186,22194,18972,0,0,1,0,1,,1,
1435245,76217,6112,0,0,1,0,1,,1,
1440434,41718,9677,0,0,1,0,1,,1,
1448733,62398,1701,0,0,1,0,1,,0,
1449490,155175,8771,0,0,1,0,1,,1,
1451925,172584,35,0,1,0,0,1,,0,
1452272,174335,7712,0,0,1,0,1,,1,
1457140,41012,16095,0,0,1,0,1,,1,
1461568,77779,76480,0,0,0,1,1,,1,
1461624,3474,183511,0,0,0,1,1,,1,
1470011,178271,31,0,1,0,0,1,,0,
1470767,46058,4189,0,0,1,0,1,,1,
1472004,20553,3126,0,0,1,0,1,,1,
1473343,3916,2961,0,0,1,0,1,,1,
1476722,36848,1635,0,0,1,0,1,,0,
1476722,36848,1635,0,0,1,0,1,,0,
1477931,177199,31,0,1,0,0,1,,0,
1478384,132061,123,0,1,0,0,1,,0,
1482986,68571,1339,0,0,1,0,1,,0,
1488092,47529,80703,0,0,0,1,1,,1,
1488370,161257,33,0,1,0,0,1,,0,
1490583,39489,5584,0,0,1,0,1,,1,
1492432,32632,90102,0,0,0,1,1,,1,
1493142,26742,10485,0,0,1,0,1,,1,
1493143,118268,131,0,1,0,0,1,,0,
1493330,81687,15241,0,0,1,0,1,,1,
1498497,65223,8644,0,0,1,0,1,,1,
1501235,149412,5164,0,0,1,0,1,,1,
1505413,163921,3355,0,0,1,0,1,,1,
1507167,69713,2385,0,0,1,0,1,,1,
1507278,131368,10304,0,0,1,0,1,,1,
1507790,120444,3386,0,0,1,0,1,,1,
1512402,117104,195,0,1,0,0,1,,0,
1519006,109305,42643,0,0,0,1,1,,1,
1521779,15168,361810,0,0,0,1,1,,1,
1525335,40868,1958,0,0,1,0,1,,0,
1526919,79126,471,0,1,0,0,1,,0,
1526940,183603,97,0,1,0,0,1,,0,
1530806,35483,685,0,1,0,0,1,,0,
1534986,128463,8061,0,0,1,0,1,,1,
1539175,143938,28511,0,0,0,1,1,,1,
1540943,112355,943,0,1,0,0,1,,0,
1544338,17964,24858,0,0,0,1,1,,1,
1553400,147407,5398,0,0,1,0,1,,1,
1558620,45603,13588,0,0,1,0,1,,1,
1565510,112477,10118,0,0,1,0,1,,1,
1567576,111575,386,0,1,0,0,1,,0,
1567576,111575,386,0,1,0,0,1,,0,
1568412,183254,2515,0,0,1,0,1,,1,
1572686,21734,2478,0,0,1,0,1,,1,
1573248,65223,9972,0,0,1,0,1,,1,
1574522,104473,501,0,1,0,0,1,,0,
1574583,190843,1,1,0,0,0,1,,0,
1575995,97160,7745,0,0,1,0,1,,1,
1579846,123201,3723,0,0,1,0,1,,1,
1583413,149045,2329,0,0,1,0,1,,1,
1584353,77724,2975,0,0,1,0,1,,1,
1584353,77724,2975,0,0,1,0,1,,1,
1592649,164299,1193,0,0,1,0,1,,0,
1597284,143725,843,0,1,0,0,1,,0,
1605292,114664,1157,0,0,1,0,1,,0,
1607368,94956,217,0,1,0,0,1,,0,
1608703,162252,25,0,1,0,0,1,,0,
1611227,69755,240818,0,0,0,1,1,,1,
1620536,19956,290,0,1,0,0,1,,0,
1621131,99900,910,0,1,0,0,1,,0,
1622628,186334,4607,0,0,1,0,1,,1,
1626042,192523,25,0,1,0,0,1,,0,
1631450,87175,551,0,1,0,0,1,,0,
1631450,87175,563,0,1,0,0,1,,0,
1632995,144227,1,1,0,0,0,1,,0,
1637314,70393,22384,0,0,0,1,1,,1,
1638304,47886,3705,0,0,1,0,1,,1,
1639557,191731,10900,0,0,1,0,1,,1,
1642097,195072,147,0,1,0,0,1,,0,
1642228,172261,1144,0,0,1,0,1,,0,
1642228,172261,1144,0,0,1,0,1,,0,
1647273,92272,510,0,1,0,0,1,,0,
1655389,26428,207519,0,0,0,1,1,,1,
1663880,99421,79,0,1,0,0,1,,0,
1668874,79126,471,0,1,0,0,1,,0,
1669524,190597,525794,0,0,0,1,1,,1,
1682261,183380,1212,0,0,1,0,1,,0,
1687831,176600,107,0,1,0,0,1,,0,
1692615,7498,8849,0,0,1,0,1,,1,
1697363,107156,267,0,1,0,0,1,,0,
1700399,2988,86526,0,0,0,1,1,,1,
1704433,194834,3517,0,0,1,0,1,,1,
1707380,200816,177,0,1,0,0,1,,0,
1709828,140223,189,0,1,0,0,1,,0,
1721353,194351,161,0,1,0,0,1,,0,
1728493,21234,21565,0,0,0,1,1,,1,
1730465,131368,47739,0,0,0,1,1,,1,
1738098,157882,3637,0,0,1,0,1,,1,
1738814,76217,7308,0,0,1,0,1,,1,
1745817,180659,23013,0,0,0,1,1,,1,
1747858,212744,1,1,0,0,0,1,,0,
1751048,180516,1123,0,0,1,0,1,,0,
1752401,28494,5632,0,0,1,0,1,,1,
1756839,64334,2613,0,0,1,0,1,,1,
1764473,26070,349,0,1,0,0,1,,0,
1764843,190145,2290,0,0,1,0,1,,1,
1769235,131024,1101,0,0,1,0,1,,0,
1776676,31667,1746,0,0,1,0,1,,0,
1779501,24587,29623,0,0,0,1,1,,1,
1781873,215234,8150,0,0,1,0,1,,1,
1783596,2548,8216,0,0,1,0,1,,1,
1785034,157,4623,0,0,1,0,1,,1,
1785300,214240,4342,0,0,1,0,1,,1,
1785571,132628,1239,0,0,1,0,1,,0,
1788856,74939,12468,0,0,1,0,1,,1,
1790825,142434,4006,0,0,1,0,1,,1,
1806609,99323,679,0,1,0,0,1,,0,
1810305,23572,16103,0,0,1,0,1,,1,
1811148,200349,224,0,1,0,0,1,,0,
1819236,134633,95694,0,0,0,1,1,,1,
1826699,26479,7248,0,0,1,0,1,,1,
1827718,82511,45981,0,0,0,1,1,,1,
1831836,2902,6054,0,0,1,0,1,,1,
1836156,157882,7483,0,0,1,0,1,,1,
1839087,69083,544738,0,0,0,1,1,,1,
1840545,123415,139,0,1,0,0,1,,0,
1840545,123415,139,0,1,0,0,1,,0,
1844068,52626,8639,0,0,1,0,1,,1,
1845894,139985,336332,0,0,0,1,1,,1,
1848462,111843,85,0,1,0,0,1,,0,
1848760,162273,6780,0,0,1,0,1,,1,
1858505,212700,13017,0,0,1,0,1,,1,
1866529,100894,2382,0,0,1,0,1,,1,
1866529,100894,2382,0,0,1,0,1,,1,
1867708,217606,43,0,1,0,0,1,,0,
1869235,227389,11,0,1,0,0,1,,0,
1869235,227389,11,0,1,0,0,1,,0,
1874635,188595,4376,0,0,1,0,1,,1,
1881201,44330,136529,0,0,0,1,1,,1,
1884094,152598,396,0,1,0,0,1,,0,
1884902,3333,92856,0,0,0,1,1,,1,
1884941,205521,17294,0,0,1,0,1,,1,
1884941,205521,17294,0,0,1,0,1,,1,
1885758,128028,8201,0,0,1,0,1,,1,
1892610,226221,58,0,1,0,0,1,,0,
1897186,230764,1,1,0,0,0,1,,0,
1897186,230764,1,1,0,0,0,1,,0,
1900173,22656,652483,0,0,0,1,1,,1,
1906719,227122,17,0,1,0,0,1,,0,
1908471,5486,10012,0,0,1,0,1,,1,
1912422,194982,3484,0,0,1,0,1,,1,
1920981,197574,45,0,1,0,0,1,,0,
1930618,65299,183,0,1,0,0,1,,0,
1930691,133753,2675,0,0,1,0,1,,1,
1931518,8946,50501,0,0,0,1,1,,1,
1932371,216063,4762,0,0,1,0,1,,1,
1932371,216063,4762,0,0,1,0,1,,1,
1932399,6340,47114,0,0,0,1,1,,1,
1940000,3501,2289,0,0,1,0,1,,1,
1943014,120278,4625,0,0,1,0,1,,1,
1944789,179032,113,0,1,0,0,1,,0,
1946624,120278,4625,0,0,1,0,1,,1,
1950258,75500,2459,0,0,1,0,1,,1,
1950763,237363,206,0,1,0,0,1,,0,
1953791,82880,215,0,1,0,0,1,,0,
1959438,236924,221,0,1,0,0,1,,0,
1964152,238925,1,1,0,0,0,1,,0,
1965830,17034,663426,0,0,0,1,1,,1,
1974980,209113,195,0,1,0,0,1,,0,
1986071,115145,219617,0,0,0,1,1,,1,
1986488,97337,180098,0,0,0,1,1,,1,
1987224,20754,5399,0,0,1,0,1,,1,
1987346,20670,3296,0,0,1,0,1,,1,
1988522,75761,2467,0,0,1,0,1,,1,
1991641,105999,3700,0,0,1,0,1,,1,
1992327,239599,719,0,1,0,0,1,,0,
1993637,213989,5,1,0,0,0,1,,0,
1995852,23528,61760,0,0,0,1,1,,1,
1996229,75500,2599,0,0,1,0,1,,1,
2001692,147463,12680,0,0,1,0,1,,1,
2002150,1902010,104845,0,0,0,1,1,,1,
2002167,18936,42077,0,0,0,1,1,,1,
2005548,170005,97,0,1,0,0,1,,0,
2010623,49478,2520,0,0,1,0,1,,1,
2014684,17034,449951,0,0,0,1,1,,1,
2014805,13,38088,0,0,0,1,1,,1,
2023158,26428,5719,0,0,1,0,1,,1,
2023481,244932,15988,0,0,1,0,1,,1,
2025308,231677,1040,0,0,1,0,1,,0,
2031070,178143,8320,0,0,1,0,1,,1,
2031070,178143,8320,0,0,1,0,1,,1,
2033914,178143,8320,0,0,1,0,1,,1,
2033914,178143,8320,0,0,1,0,1,,1,
2034238,115145,320557,0,0,0,1,1,,1,
2040415,141302,279,0,1,0,0,1,,0,
2053498,104507,96,0,1,0,0,1,,0,
2055916,77993,1499,0,0,1,0,1,,0,
2061279,87234,17805,0,0,1,0,1,,1,
2061741,17034,712856,0,0,0,1,1,,1,
2062084,31385,1819,0,0,1,0,1,,0,
2062632,189416,9070,0,0,1,0,1,,1,
2069035,34397,592706,0,0,0,1,1,,1,
2070532,17034,804658,0,0,0,1,1,,1,
2071195,17034,557581,0,0,0,1,1,,1,
2084160,59111,5833,0,0,1,0,1,,1,
2084791,187570,315,0,1,0,0,1,,0,
2084818,55377,1451,0,0,1,0,1,,0,
2085761,157699,63,0,1,0,0,1,,0,
2087335,2726,81,0,1,0,0,1,,0,
2107982,113195,19582,0,0,1,0,1,,1,
2109583,198729,2237,0,0,1,0,1,,1,
2111788,219743,1235,0,0,1,0,1,,0,
2112149,157830,2412,0,0,1,0,1,,1,
2113511,181765,27875,0,0,0,1,1,,1,
2113570,99989,23880,0,0,0,1,1,,1,
2113570,99989,23880,0,0,0,1,1,,1,
2116361,231999,862,0,1,0,0,1,,0,
2117168,115145,468587,0,0,0,1,1,,1,
2117523,109538,31906,0,0,0,1,1,,1,
2120190,250260,36,0,1,0,0,1,,0,
2122734,185610,235,0,1,0,0,1,,0,
2129728,108359,1664,0,0,1,0,1,,0,
2129807,235354,6831,0,0,1,0,1,,1,
2137791,230900,6154,0,0,1,0,1,,1,
2149598,149399,55,0,1,0,0,1,,0,
2152525,208339,379,0,1,0,0,1,,0,
2157272,183528,11447,0,0,1,0,1,,1,
2158679,261428,1,1,0,0,0,1,,0,
2159338,240698,1856,0,0,1,0,1,,0,
2164011,164743,1629,0,0,1,0,1,,0,
2164629,262088,11,0,1,0,0,1,,0,
2169764,135152,18332,0,0,1,0,1,,1,
2177590,184,8155,0,0,1,0,1,,1,
2199013,164230,6759,0,0,1,0,1,,1,
2203735,2548,71585,0,0,0,1,1,,1,
2212737,7872,19560,0,0,1,0,1,,1,
2215601,179972,2602,0,0,1,0,1,,1,
2227854,129372,1135,0,0,1,0,1,,0,
2229531,267892,3216,0,0,1,0,1,,1,
2231589,75500,3118,0,0,1,0,1,,1,
2234030,257942,441,0,1,0,0,1,,0,
2239267,153285,1828,0,0,1,0,1,,0,
2240193,188704,11414,0,0,1,0,1,,1,
2240665,238030,346,0,1,0,0,1,,0,
2251481,1746300,936,0,1,0,0,1,,0,
2256424,128165,50346,0,0,0,1,1,,1,
2256424,128165,50346,0,0,0,1,1,,1,
2261464,22118,5467,0,0,1,0,1,,1,
2265268,26428,198987,0,0,0,1,1,,1,
2272698,242897,1471,0,0,1,0,1,,0,
2272979,272427,504,0,1,0,0,1,,0,
2273589,52817,1657,0,0,1,0,1,,0,
2278598,274047,21,0,1,0,0,1,,0,
2279345,203468,23,0,1,0,0,1,,0,
2280394,257705,3387,0,0,1,0,1,,1,
2280696,117433,1604,0,0,1,0,1,,0,
2280805,130417,965,0,1,0,0,1,,0,
2281438,275299,11,0,1,0,0,1,,0,
2282862,36071,2179,0,0,1,0,1,,1,
2286133,229557,217,0,1,0,0,1,,0,
2292731,233087,507,0,1,0,0,1,,0,
2296572,240239,10122,0,0,1,0,1,,1,
2298021,277084,3721,0,0,1,0,1,,1,
2302595,275632,13,0,1,0,0,1,,0,
2303324,33686,22429,0,0,0,1,1,,1,
2304125,163534,24967,0,0,0,1,1,,1,
2304178,163534,6674,0,0,1,0,1,,1,
2307097,194528,5076,0,0,1,0,1,,1,
2307473,179910,16824,0,0,1,0,1,,1,
2310391,1242,8970,0,0,1,0,1,,1,
2310878,4727,24875,0,0,0,1,1,,1,
2318847,24762,10943,0,0,1,0,1,,1,
2318961,126014,149438,0,0,0,1,1,,1,
2321359,203802,151,0,1,0,0,1,,0,
2322557,52752,1269,0,0,1,0,1,,0,
2329171,1977903,10134,0,0,1,0,1,,1,
2331252,202292,33,0,1,0,0,1,,0,
2333016,281070,19,0,1,0,0,1,,0,
2334763,1340,185,0,1,0,0,1,,0,
2336332,124069,10866,0,0,1,0,1,,1,
2336767,38360,12226,0,0,1,0,1,,1,
2341890,22088,5887,0,0,1,0,1,,1,
2348293,234190,67,0,1,0,0,1,,0,
2349692,282909,13,0,1,0,0,1,,0,
2351294,13249,339157,0,0,0,1,1,,1,
2359484,99135,1536,0,0,1,0,1,,0,
2360688,18393,95987,0,0,0,1,1,,1,
2365425,67258,1997,0,0,1,0,1,,0,
2369673,259881,4525,0,0,1,0,1,,1,
2371203,158483,5722,0,0,1,0,1,,1,
2376714,183467,790,0,1,0,0,1,,0,
2376921,134633,17044,0,0,1,0,1,,1,
2377206,227848,353,0,1,0,0,1,,0,
2380561,79126,471,0,1,0,0,1,,0,
2380636,112100,2555,0,0,1,0,1,,1,
2386980,17034,496797,0,0,0,1,1,,1,
2392520,284281,61,0,1,0,0,1,,0,
2397880,54200,4122,0,0,1,0,1,,1,
2399731,175107,1683,0,0,1,0,1,,0,
2399731,175107,1683,0,0,1,0,1,,0,
2400033,276101,3406,0,0,1,0,1,,1,
2400622,264239,85,0,1,0,0,1,,0,
2401392,245552,10752,0,0,1,0,1,,1,
2412032,37507,6933,0,0,1,0,1,,1,
2413161,239837,127,0,1,0,0,1,,0,
2413861,219997,86,0,1,0,0,1,,0,
2416659,198729,3217,0,0,1,0,1,,1,
2419487,2590,6016,0,0,1,0,1,,1,
2427240,160511,308,0,1,0,0,1,,0,
2431312,108348,11099,0,0,1,0,1,,1,
2431720,268496,170,0,1,0,0,1,,0,
2434827,76337,132221,0,0,0,1,1,,1,
2435180,64174,53585,0,0,0,1,1,,1,
2437793,264271,209,0,1,0,0,1,,0,
2440380,276068,3023,0,0,1,0,1,,1,
2445166,293699,27,0,1,0,0,1,,0,
2446623,124504,5104,0,0,1,0,1,,1,
2446623,124504,5104,0,0,1,0,1,,1,
2448910,35589,213,0,1,0,0,1,,0,
2449463,91769,1743,0,0,1,0,1,,0,
2455869,410636,37184,0,0,0,1,1,,1,
2459155,52626,10950,0,0,1,0,1,,1,
2460860,17034,723805,0,0,0,1,1,,1,
2467872,70604,43937,0,0,0,1,1,,1,
2468318,254232,77,0,1,0,0,1,,0,
2471411,266268,755,0,1,0,0,1,,0,
2476732,296635,6288,0,0,1,0,1,,1,
2480821,103167,179949,0,0,0,1,1,,1,
2481455,265521,16521,0,0,1,0,1,,1,
2482893,268530,498,0,1,0,0,1,,0,
2487407,226431,691,0,1,0,0,1,,0,
2487542,297975,13,0,1,0,0,1,,0,
2494219,274188,4099,0,0,1,0,1,,1,
2508980,287316,139,0,1,0,0,1,,0,
2509598,282912,36073,0,0,0,1,1,,1,
2509669,165780,29,0,1,0,0,1,,0,
2514270,33311,5770,0,0,1,0,1,,1,
2515070,13508,86841,0,0,0,1,1,,1,
2519079,302058,21,0,1,0,0,1,,0,
2519226,150327,649,0,1,0,0,1,,0,
2521231,194982,3484,0,0,1,0,1,,1,
2529999,300414,57,0,1,0,0,1,,0,
2532110,66516,9198,0,0,1,0,1,,1,
2534625,279395,1932,0,0,1,0,1,,0,
2542615,304755,11,0,1,0,0,1,,0,
2550174,304268,5,1,0,0,0,1,,0,
2551125,233572,647,0,1,0,0,1,,0,
2553757,70604,50280,0,0,0,1,1,,1,
2554524,17034,787040,0,0,0,1,1,,1,
2556108,131427,3957,0,0,1,0,1,,1,
2560197,197229,3495,0,0,1,0,1,,1,
2563080,270591,794,0,1,0,0,1,,0,
2568668,7734,4949,0,0,1,0,1,,1,
2570647,184600,25704,0,0,0,1,1,,1,
2573809,308604,1,1,0,0,0,1,,0,
2577174,285587,141851,0,0,0,1,1,,1,
2583310,87698,8827,0,0,1,0,1,,1,
2583473,161161,24139,0,0,0,1,1,,1,
2587367,59528,371,0,1,0,0,1,,0,
2594279,168493,38077,0,0,0,1,1,,1,
2596714,56974,9569,0,0,1,0,1,,1,
2600092,80111,2511,0,0,1,0,1,,1,
2613342,210114,335,0,1,0,0,1,,0,
2614046,64174,43948,0,0,0,1,1,,1,
2617149,239522,187,0,1,0,0,1,,0,
2634481,316088,23,0,1,0,0,1,,0,
2635233,304185,461,0,1,0,0,1,,0,
2637723,316535,1,1,0,0,0,1,,0,
2639036,82320,38950,0,0,0,1,1,,1,
2639565,298139,71,0,1,0,0,1,,0,
2651028,128421,124238,0,0,0,1,1,,1,
2657454,239527,3938,0,0,1,0,1,,1,
2660664,14606,34893,0,0,0,1,1,,1,
2665454,251685,45,0,1,0,0,1,,0,
2668456,53114,64567,0,0,0,1,1,,1,
2670182,320681,3007,0,0,1,0,1,,1,
2671582,212443,1156,0,0,1,0,1,,0,
2671799,20654,26129,0,0,0,1,1,,1,
2685120,237268,45,0,1,0,0,1,,0,
2687522,268530,2141,0,0,1,0,1,,1,
2694411,172131,14627,0,0,1,0,1,,1,
2697329,299257,389,0,1,0,0,1,,0,
2706537,69083,502190,0,0,0,1,1,,1,
2709619,26428,105442,0,0,0,1,1,,1,
2711132,22368,574,0,1,0,0,1,,0,
2718352,287586,21701,0,0,0,1,1,,1,
2727557,105937,311,0,1,0,0,1,,0,
2730334,17034,753535,0,0,0,1,1,,1,
2733919,328397,1,1,0,0,0,1,,0,
2737074,324381,2590,0,0,1,0,1,,1,
2740991,329301,794,0,1,0,0,1,,0,
2743663,227140,20002,0,0,0,1,1,,1,
2750408,82959,6842,0,0,1,0,1,,1,
2753050,252593,91,0,1,0,0,1,,0,
2753382,312975,361,0,1,0,0,1,,0,
2756958,191997,3184,0,0,1,0,1,,1,
2757941,282912,32345,0,0,0,1,1,,1,
2763519,17034,352214,0,0,0,1,1,,1,
2768256,47161,23938,0,0,0,1,1,,1,
2772703,10320,47780,0,0,0,1,1,,1,
2775724,80274,966,0,1,0,0,1,,0,
2778101,64904,16097,0,0,1,0,1,,1,
2778313,130288,14580,0,0,1,0,1,,1,
2781263,17772,1581,0,0,1,0,1,,0,
2784890,312414,1,1,0,0,0,1,,0,
2788194,315594,11,0,1,0,0,1,,0,
2792388,124069,16312,0,0,1,0,1,,1,
2796966,166067,462,0,1,0,0,1,,0,
2800524,157247,346927,0,0,0,1,1,,1,
2801359,336940,156,0,1,0,0,1,,0,
2806371,276052,296213,0,0,0,1,1,,1,
2816454,241590,5501,0,0,1,0,1,,1,
2818326,108147,1541,0,0,1,0,1,,0,
2818776,17034,708602,0,0,0,1,1,,1,
2820351,337422,302,0,1,0,0,1,,0,
2827080,311017,329,0,1,0,0,1,,0,
2827485,244297,5279,0,0,1,0,1,,1,
2828121,208339,29876,0,0,0,1,1,,1,
2829682,42585,25048,0,0,0,1,1,,1,
2831190,69742,6961,0,0,1,0,1,,1,
2832108,327522,131,0,1,0,0,1,,0,
2832919,83075,3220,0,0,1,0,1,,1,
2836433,18936,406917,0,0,0,1,1,,1,
2840849,227426,872,0,1,0,0,1,,0,
2843275,60761,169642,0,0,0,1,1,,1,
2845459,325727,16220,0,0,1,0,1,,1,
2846368,2988,149305,0,0,0,1,1,,1,
2859062,342307,1443,0,0,1,0,1,,0,
2861413,219743,1235,0,0,1,0,1,,0,
2864415,339020,19,0,1,0,0,1,,0,
2870231,110865,5159,0,0,1,0,1,,1,
2870231,110865,5159,0,0,1,0,1,,1,
2871678,9204,5120,0,0,1,0,1,,1,
2872574,274359,486,0,1,0,0,1,,0,
2879450,322012,23,0,1,0,0,1,,0,
2879820,132296,139,0,1,0,0,1,,0,
2879956,328518,95,0,1,0,0,1,,0,
2881134,243896,133,0,1,0,0,1,,0,
2884863,88409,1013,0,0,1,0,1,,0,
2889974,20047,16591,0,0,1,0,1,,1,
2890820,161462,941,0,1,0,0,1,,0,
2893316,196211,9286,0,0,1,0,1,,1,
2894990,306140,391,0,1,0,0,1,,0,
2898354,177525,23309,0,0,0,1,1,,1,
2914664,255875,545,0,1,0,0,1,,0,
2915422,266,5647,0,0,1,0,1,,1,
2921868,17034,571141,0,0,0,1,1,,1,
2922923,12870,66470,0,0,0,1,1,,1,
2926286,17862,3176,0,0,1,0,1,,1,
2937280,44729,15332,0,0,1,0,1,,1,
2943673,200145,6282,0,0,1,0,1,,1,
2949745,17034,209910,0,0,0,1,1,,1,
2951981,164230,917,0,1,0,0,1,,0,
2954585,35634,4847,0,0,1,0,1,,1,
2956077,354067,76,0,1,0,0,1,,0,
2956077,354067,76,0,1,0,0,1,,0,
2962914,134633,131160,0,0,0,1,1,,1,
2970842,268530,1538,0,0,1,0,1,,0,
2971112,161161,19472,0,0,1,0,1,,1,
2980050,193688,36122,0,0,0,1,1,,1,
2981338,359307,45626,0,0,0,1,1,,1,
2981338,359307,45626,0,0,0,1,1,,1,
2990626,358679,47982,0,0,0,1,1,,1,
2990626,358679,47982,0,0,0,1,1,,1,
2990821,349909,7084,0,0,1,0,1,,1,
2990847,352123,31,0,1,0,0,1,,0,
2995238,261564,1339,0,0,1,0,1,,0,
2997301,309358,167,0,1,0,0,1,,0,
2998451,115145,689483,0,0,0,1,1,,1,
3000419,1968,66354,0,0,0,1,1,,1,
3000683,22656,575744,0,0,0,1,1,,1,
3000930,24761,3424,0,0,1,0,1,,1,
3003429,362097,1,1,0,0,0,1,,0,
3007915,17034,614455,0,0,0,1,1,,1,
3008472,301883,3775,0,0,1,0,1,,1,
3010012,352821,1680,0,0,1,0,1,,0,
3011269,4725,124969,0,0,0,1,1,,1,
3023666,179910,33736,0,0,0,1,1,,1,
3026405,17034,541427,0,0,0,1,1,,1,
3026405,17034,525050,0,0,0,1,1,,1,
3031610,418729,3069,0,0,1,0,1,,1,
3032994,115145,121971,0,0,0,1,1,,1,
3033424,246980,149,0,1,0,0,1,,0,
3033988,168659,785,0,1,0,0,1,,0,
3033988,168659,785,0,1,0,0,1,,0,
3041089,50225,2399,0,0,1,0,1,,1,
3052779,368192,23,0,1,0,0,1,,0,
3054777,355682,85,0,1,0,0,1,,0,
3057946,367878,1112,0,0,1,0,1,,0,
3059872,151019,16895,0,0,1,0,1,,1,
3062220,364689,15,0,1,0,0,1,,0,
3065661,49942,31583,0,0,0,1,1,,1,
3078245,194982,5916,0,0,1,0,1,,1,
3078784,179984,1365,0,0,1,0,1,,0,
3082719,84017,400,0,1,0,0,1,,0,
3083094,188271,1160,0,0,1,0,1,,0,
3083134,107969,458,0,1,0,0,1,,0,
3083209,339676,194,0,1,0,0,1,,0,
3087651,370639,11,0,1,0,0,1,,0,
3088474,151292,218653,0,0,0,1,1,,1,
3091306,339038,203,0,1,0,0,1,,0,
3093205,275218,269,0,1,0,0,1,,0,
3095731,15861,40647,0,0,0,1,1,,1,
3113134,328575,19,0,1,0,0,1,,0,
3113603,43222,3206,0,0,1,0,1,,1,
3113603,43222,3206,0,0,1,0,1,,1,
3124173,352837,13,0,1,0,0,1,,0,
3127516,377392,11,0,1,0,0,1,,0,
3127516,377392,11,0,1,0,0,1,,0,
3127841,90011,905,0,1,0,0,1,,0,
3128139,96100,6771,0,0,1,0,1,,1,
3128364,364971,25,0,1,0,0,1,,0,
3133609,126562,6788,0,0,1,0,1,,1,
3135366,190597,14598,0,0,1,0,1,,1,
3136550,73681,37106,0,0,0,1,1,,1,
3147945,59532,474,0,1,0,0,1,,0,
3151050,5987,163663,0,0,0,1,1,,1,
3152099,338436,179,0,1,0,0,1,,0,
3157395,19068,549403,0,0,0,1,1,,1,
3159997,283342,9017,0,0,1,0,1,,1,
3162287,1502059,20444,0,0,0,1,1,,1,
3167115,382027,23,0,1,0,0,1,,0,
3183787,384193,1,1,0,0,0,1,,0,
3183787,384193,1,1,0,0,0,1,,0,
3185201,82592,3234,0,0,1,0,1,,1,
3200706,362162,191,0,1,0,0,1,,0,
3204348,370483,755,0,1,0,0,1,,0,
3207849,208809,251015,0,0,0,1,1,,1,
3208903,3474,199373,0,0,0,1,1,,1,
3215991,73226,7636,0,0,1,0,1,,1,
3216934,105084,1883,0,0,1,0,1,,0,
3217271,113716,12673,0,0,1,0,1,,1,
3218923,314028,41470,0,0,0,1,1,,1,
3219767,378024,26879,0,0,0,1,1,,1,
3227285,331508,2223,0,0,1,0,1,,1,
3236432,388341,289,0,1,0,0,1,,0,
3239838,197788,4883,0,0,1,0,1,,1,
3241105,270847,1025,0,0,1,0,1,,0,
3244739,327402,192,0,1,0,0,1,,0,
3248729,316469,1375,0,0,1,0,1,,0,
3253172,145574,4823,0,0,1,0,1,,1,
3255075,292605,35,0,1,0,0,1,,0,
3259090,197011,1424,0,0,1,0,1,,0,
3262767,392777,31,0,1,0,0,1,,0,
3264346,146325,122097,0,0,0,1,1,,1,
3265364,393550,200,0,1,0,0,1,,0,
3265658,13279,20983,0,0,0,1,1,,1,
3273252,60724,11566,0,0,1,0,1,,1,
3273301,356778,33,0,1,0,0,1,,0,
3274144,9360,59440,0,0,0,1,1,,1,
3274677,395021,11,0,1,0,0,1,,0,
3277389,395356,1,1,0,0,0,1,,0,
3281355,393908,2832,0,0,1,0,1,,1,
3282124,204847,6473,0,0,1,0,1,,1,
3294899,141555,77907,0,0,0,1,1,,1,
3298574,357234,1721,0,0,1,0,1,,0,
3299330,372030,109,0,1,0,0,1,,0,
3310879,84704,32484,0,0,0,1,1,,1,
3315542,305637,1598,0,0,1,0,1,,0,
3317147,128334,1997,0,0,1,0,1,,0,
3317967,256825,57,0,1,0,0,1,,0,
3327679,251153,56109,0,0,0,1,1,,1,
3331805,381699,109,0,1,0,0,1,,0,
3334876,31158,1725,0,0,1,0,1,,0,
